Platform,Campaign_Name,Date,Region,Device_Type,Audience_Segment,Campaign_Objective,Impressions,Reach,Frequency,Clicks,CTR(%),CPC($),CPM($),Spend($),Engagements,Engagement_Rate(%),Cost_per_Engagement($),Conversions,Conversion_Rate(%),Avg_Order_Value($),Revenue($),Profit($),Profit_Margin,ROAS,CAC($),ROI(%),Revenue_per_Dollar
Amazon,Lightning_Sale,2025-06-18,India,Desktop,New Customers,Retention,136641,83617,1.63,1956,1.43,0.47,6.73,919.32,6998,5.12,0.13,795,40.64,19.51,15510.45,5273.55,0.34,16.87,1.16,1587.17,16.87
Amazon,Lightning_Sale,2025-06-19,India,Mobile,High-Value Customers,Retention,127980,118299,1.08,3187,2.49,0.55,13.7,1752.85,9257,7.23,0.19,674,21.15,36.19,24392.06,9268.98,0.38,13.92,2.6,1291.57,13.92
Amazon,Lightning_Sale,2025-06-20,India,Mobile,Returning Customers,Awareness,215019,133007,1.62,6049,2.81,1.21,34.04,7319.29,7479,3.48,0.98,1144,18.91,33.05,37809.2,11342.76,0.3,5.17,6.4,416.57,5.17
Amazon,Lightning_Sale,2025-06-21,India,Tablet,Returning Customers,Conversions,135622,120706,1.12,8336,6.15,0.83,51.02,6918.88,10601,7.82,0.65,122,1.46,40.02,4882.44,1464.73,0.3,0.71,56.71,-29.43,0.71
Amazon,Lightning_Sale,2025-06-22,India,Desktop,Returning Customers,Awareness,254517,248877,1.02,2284,0.9,1.2,10.77,2740.8,11024,4.33,0.25,694,30.39,42.36,29397.84,9113.33,0.31,10.73,3.95,972.6,10.73
Amazon,Lightning_Sale,2025-06-23,Europe,Tablet,High-Value Customers,Conversions,84424,80343,1.05,7092,8.4,0.35,29.4,2482.2,8135,9.64,0.31,210,2.96,43.17,9065.7,2357.08,0.26,3.65,11.82,265.23,3.65
Amazon,Lightning_Sale,2025-06-24,Europe,Desktop,Returning Customers,Retention,128625,88884,1.45,5862,4.56,1.26,57.42,7386.12,4569,3.55,1.62,372,6.35,21.08,7841.76,3764.04,0.48,1.06,19.86,6.17,1.06
Amazon,Lightning_Sale,2025-06-25,India,Mobile,New Customers,Conversions,229638,176633,1.3,7110,3.1,0.62,19.2,4408.2,8845,3.85,0.5,1030,14.49,21.75,22402.5,10753.2,0.48,5.08,4.28,408.2,5.08
Amazon,Lightning_Sale,2025-06-26,North America,Desktop,Returning Customers,Traffic,172671,159160,1.08,2663,1.54,0.51,7.87,1358.13,4722,2.73,0.29,351,13.18,34.28,12032.28,4090.98,0.34,8.86,3.87,785.94,8.86
Amazon,Lightning_Sale,2025-06-27,Asia-Pacific,Mobile,Returning Customers,Retention,126090,116702,1.08,3029,2.4,1.17,28.11,3543.93,1979,1.57,1.79,778,25.69,48.55,37771.9,15108.76,0.4,10.66,4.56,965.82,10.66
Amazon,Lightning_Sale,2025-06-28,Asia-Pacific,Tablet,Returning Customers,Traffic,167717,145292,1.15,3474,2.07,0.82,16.99,2848.68,5523,3.29,0.52,215,6.19,29.9,6428.5,3021.39,0.47,2.26,13.25,125.67,2.26
Amazon,Lightning_Sale,2025-06-29,Asia-Pacific,Mobile,Returning Customers,Traffic,280899,186612,1.51,1984,0.71,0.69,4.87,1368.96,7080,2.52,0.19,217,10.94,44.06,9561.02,4398.07,0.46,6.98,6.31,598.41,6.98
Amazon,Lightning_Sale,2025-06-30,Asia-Pacific,Tablet,Returning Customers,Retention,155895,119518,1.3,7336,4.71,0.65,30.59,4768.4,6280,4.03,0.76,806,10.99,45.64,36785.84,11771.47,0.32,7.71,5.92,671.45,7.71
Amazon,Lightning_Sale,2025-07-01,North America,Mobile,New Customers,Traffic,131856,89048,1.48,6866,5.21,0.35,18.23,2403.1,4019,3.05,0.6,168,2.45,41.92,7042.56,2394.47,0.34,2.93,14.3,193.06,2.93
Amazon,Lightning_Sale,2025-07-02,Asia-Pacific,Desktop,New Customers,Awareness,155202,123221,1.26,6296,4.06,0.25,10.14,1574.0,5945,3.83,0.26,1012,16.07,23.66,23943.92,7662.05,0.32,15.21,1.56,1421.21,15.21
Amazon,Lightning_Sale,2025-07-03,North America,Tablet,High-Value Customers,Traffic,201255,189111,1.06,5066,2.52,1.26,31.72,6383.16,10128,5.03,0.63,996,19.66,22.7,22609.2,11078.51,0.49,3.54,6.41,254.2,3.54
Amazon,Lightning_Sale,2025-07-04,North America,Desktop,Returning Customers,Awareness,130923,103596,1.26,5865,4.48,0.73,32.7,4281.45,6648,5.08,0.64,903,15.4,25.77,23270.31,11402.45,0.49,5.44,4.74,443.51,5.44
Amazon,Lightning_Sale,2025-07-05,Asia-Pacific,Mobile,High-Value Customers,Retention,159932,154318,1.04,5121,3.2,0.41,13.13,2099.61,9313,5.82,0.23,477,9.31,45.04,21484.08,10742.04,0.5,10.23,4.4,923.24,10.23
Amazon,Lightning_Sale,2025-07-06,Europe,Mobile,High-Value Customers,Traffic,222848,195767,1.14,2720,1.22,0.91,11.11,2475.2,11988,5.38,0.21,170,6.25,24.94,4239.8,1695.92,0.4,1.71,14.56,71.29,1.71
Amazon,Lightning_Sale,2025-07-07,Europe,Mobile,Returning Customers,Awareness,80476,48972,1.64,7486,9.3,0.31,28.84,2320.66,1263,1.57,1.84,548,7.32,48.07,26342.36,13434.6,0.51,11.35,4.23,1035.12,11.35
Amazon,Lightning_Sale,2025-07-08,India,Tablet,New Customers,Traffic,91601,86155,1.06,4312,4.71,1.2,56.49,5174.4,4850,5.29,1.07,367,8.51,31.07,11402.69,6157.45,0.54,2.2,14.1,120.37,2.2
Amazon,Lightning_Sale,2025-07-09,Europe,Tablet,Returning Customers,Retention,129159,96934,1.33,4932,3.82,1.17,44.68,5770.44,7051,5.46,0.82,806,16.34,45.22,36447.32,9476.3,0.26,6.32,7.16,531.62,6.32
Amazon,Lightning_Sale,2025-07-10,India,Tablet,Returning Customers,Retention,184103,171702,1.07,6219,3.38,0.45,15.2,2798.55,4655,2.53,0.6,976,15.69,16.45,16055.2,7706.5,0.48,5.74,2.87,473.7,5.74
Amazon,Lightning_Sale,2025-07-11,Europe,Mobile,High-Value Customers,Awareness,90934,82890,1.1,4669,5.13,0.79,40.56,3688.51,3716,4.09,0.99,673,14.41,37.85,25473.05,10698.68,0.42,6.91,5.48,590.61,6.91
Amazon,Lightning_Sale,2025-07-12,Asia-Pacific,Tablet,New Customers,Conversions,193750,140559,1.38,5984,3.09,1.08,33.36,6462.72,7092,3.66,0.91,828,13.84,35.09,29054.52,11040.72,0.38,4.5,7.81,349.57,4.5
Amazon,Lightning_Sale,2025-07-13,North America,Desktop,High-Value Customers,Traffic,227122,223751,1.02,5319,2.34,0.44,10.3,2340.36,3446,1.52,0.68,296,5.56,45.41,13441.36,6720.68,0.5,5.74,7.91,474.33,5.74
Amazon,Lightning_Sale,2025-07-14,North America,Mobile,Returning Customers,Traffic,111154,106970,1.04,2669,2.4,0.69,16.57,1841.61,9477,8.53,0.19,248,9.29,47.93,11886.64,3922.59,0.33,6.45,7.43,545.45,6.45
Amazon,Lightning_Sale,2025-07-15,Asia-Pacific,Tablet,Returning Customers,Retention,241509,179190,1.35,2117,0.88,0.28,2.45,592.76,6996,2.9,0.08,881,41.62,43.47,38297.07,19531.51,0.51,64.61,0.67,6360.81,64.61
Amazon,Lightning_Sale,2025-07-16,North America,Mobile,High-Value Customers,Awareness,97365,76492,1.27,4251,4.37,0.49,21.39,2082.99,5923,6.08,0.35,376,8.84,24.59,9245.84,4715.38,0.51,4.44,5.54,343.87,4.44
Amazon,Lightning_Sale,2025-07-17,North America,Mobile,New Customers,Retention,110009,86875,1.27,6139,5.58,1.18,65.85,7244.02,2983,2.71,2.43,358,5.83,38.77,13879.66,5968.25,0.43,1.92,20.23,91.6,1.92
Amazon,Lightning_Sale,2025-07-18,Asia-Pacific,Tablet,High-Value Customers,Conversions,195226,151112,1.29,6580,3.37,1.24,41.79,8159.2,4145,2.12,1.97,128,1.95,16.97,2172.16,586.48,0.27,0.27,63.74,-73.38,0.27
Amazon,Lightning_Sale,2025-07-19,North America,Mobile,New Customers,Traffic,222710,166849,1.33,4278,1.92,0.55,10.56,2352.9,1431,0.64,1.64,731,17.09,20.76,15175.56,5463.2,0.36,6.45,3.22,544.97,6.45
Amazon,Lightning_Sale,2025-07-20,India,Desktop,New Customers,Retention,119697,95903,1.25,7758,6.48,0.45,29.17,3491.1,2282,1.91,1.53,574,7.4,28.63,16433.62,6409.11,0.39,4.71,6.08,370.73,4.71
Amazon,Lightning_Sale,2025-07-21,North America,Mobile,New Customers,Retention,278761,215582,1.29,4675,1.68,1.0,16.77,4675.0,1766,0.63,2.65,822,17.58,18.65,15330.3,5365.6,0.35,3.28,5.69,227.92,3.28
Amazon,Lightning_Sale,2025-07-22,Asia-Pacific,Tablet,Returning Customers,Awareness,116226,90306,1.29,1582,1.36,0.87,11.84,1376.34,2047,1.76,0.67,523,33.06,24.21,12661.83,5571.21,0.44,9.2,2.63,819.96,9.2
Amazon,Lightning_Sale,2025-07-23,India,Desktop,New Customers,Conversions,202141,197768,1.02,3633,1.8,0.95,17.07,3451.35,5232,2.59,0.66,871,23.97,23.92,20834.32,8333.73,0.4,6.04,3.96,503.66,6.04
Amazon,Lightning_Sale,2025-07-24,Asia-Pacific,Mobile,Returning Customers,Awareness,279018,268402,1.04,6795,2.44,0.36,8.77,2446.2,11763,4.22,0.21,645,9.49,33.42,21555.9,11424.63,0.53,8.81,3.79,781.2,8.81
Amazon,Lightning_Sale,2025-07-25,Asia-Pacific,Desktop,Returning Customers,Traffic,116187,77947,1.49,8835,7.6,0.81,61.59,7156.35,8769,7.55,0.82,464,5.25,20.65,9581.6,2970.3,0.31,1.34,15.42,33.89,1.34
Amazon,Lightning_Sale,2025-07-26,North America,Tablet,Returning Customers,Traffic,237371,187824,1.26,4722,1.99,0.89,17.7,4202.58,3177,1.34,1.32,591,12.52,38.23,22593.93,10167.27,0.45,5.38,7.11,437.62,5.38
Amazon,Lightning_Sale,2025-07-27,North America,Tablet,High-Value Customers,Retention,125091,89204,1.4,3232,2.58,0.6,15.5,1939.2,5380,4.3,0.36,343,10.61,34.15,11713.45,5622.46,0.48,6.04,5.65,504.04,6.04
Amazon,Lightning_Sale,2025-07-28,Asia-Pacific,Tablet,Returning Customers,Retention,241518,233147,1.04,7405,3.07,0.94,28.82,6960.7,2365,0.98,2.94,1022,13.8,22.03,22514.66,10356.74,0.46,3.23,6.81,223.45,3.23
Amazon,Lightning_Sale,2025-07-29,North America,Tablet,Returning Customers,Awareness,165907,102861,1.61,1610,0.97,1.19,11.55,1915.9,3071,1.85,0.62,1156,71.8,24.36,28160.16,10419.26,0.37,14.7,1.66,1369.81,14.7
Amazon,Lightning_Sale,2025-07-30,North America,Desktop,High-Value Customers,Conversions,288723,232339,1.24,3137,1.09,0.71,7.71,2227.27,8566,2.97,0.26,908,28.94,18.7,16979.6,7131.43,0.42,7.62,2.45,662.35,7.62
Amazon,Lightning_Sale,2025-07-31,India,Mobile,High-Value Customers,Retention,283366,171484,1.65,3160,1.12,0.33,3.68,1042.8,5744,2.03,0.18,655,20.73,16.93,11089.15,4990.12,0.45,10.63,1.59,963.4,10.63
Amazon,Lightning_Sale,2025-08-01,Asia-Pacific,Desktop,High-Value Customers,Conversions,190910,136063,1.4,5416,2.84,0.54,15.32,2924.64,11337,5.94,0.26,683,12.61,34.97,23884.51,11225.72,0.47,8.17,4.28,716.66,8.17
Amazon,Lightning_Sale,2025-08-02,Asia-Pacific,Desktop,New Customers,Retention,223804,199711,1.12,7436,3.32,0.91,30.24,6766.76,3821,1.71,1.77,828,11.14,35.84,29675.52,13057.23,0.44,4.39,8.17,338.55,4.39
Amazon,Lightning_Sale,2025-08-03,Europe,Tablet,High-Value Customers,Retention,173981,126155,1.38,6703,3.85,0.72,27.74,4826.16,4556,2.62,1.06,390,5.82,17.27,6735.3,2357.36,0.35,1.4,12.37,39.56,1.4
Amazon,Lightning_Sale,2025-08-04,Europe,Desktop,Returning Customers,Retention,296626,193343,1.53,4711,1.59,0.74,11.75,3486.14,4016,1.35,0.87,542,11.5,20.38,11045.96,4639.3,0.42,3.17,6.43,216.85,3.17
Amazon,Lightning_Sale,2025-08-05,India,Mobile,New Customers,Awareness,168266,134108,1.25,1824,1.08,0.52,5.64,948.48,4806,2.86,0.2,379,20.78,28.45,10782.55,4205.19,0.39,11.37,2.5,1036.82,11.37
Amazon,Lightning_Sale,2025-08-06,India,Desktop,High-Value Customers,Conversions,226506,159492,1.42,5577,2.46,0.61,15.02,3401.97,4811,2.12,0.71,553,9.92,35.09,19404.77,6015.48,0.31,5.7,6.15,470.4,5.7
Amazon,Lightning_Sale,2025-08-07,Asia-Pacific,Mobile,New Customers,Retention,213466,212582,1.0,3025,1.42,0.31,4.39,937.75,3340,1.56,0.28,845,27.93,47.57,40196.65,21706.19,0.54,42.86,1.11,4186.5,42.86
Amazon,Lightning_Sale,2025-08-08,Europe,Mobile,Returning Customers,Conversions,210310,205259,1.02,5648,2.69,1.48,39.75,8359.04,4038,1.92,2.07,183,3.24,37.47,6857.01,1919.96,0.28,0.82,45.68,-17.97,0.82
Amazon,Lightning_Sale,2025-08-09,India,Mobile,New Customers,Traffic,231167,203942,1.13,3984,1.72,0.88,15.17,3505.92,1444,0.62,2.43,713,17.9,38.17,27215.21,9797.48,0.36,7.76,4.92,676.26,7.76
Amazon,Lightning_Sale,2025-08-10,India,Tablet,New Customers,Awareness,218588,146832,1.49,2459,1.12,0.3,3.37,737.7,9009,4.12,0.08,496,20.17,24.44,12122.24,5939.9,0.49,16.43,1.49,1543.25,16.43
Amazon,Lightning_Sale,2025-08-11,India,Mobile,High-Value Customers,Awareness,175970,130968,1.34,8934,5.08,1.49,75.65,13311.66,11436,6.5,1.16,677,7.58,18.07,12233.39,5627.36,0.46,0.92,19.66,-8.1,0.92
Amazon,Lightning_Sale,2025-08-12,North America,Desktop,High-Value Customers,Conversions,161157,107986,1.49,7920,4.91,0.89,43.74,7048.8,2248,1.39,3.14,499,6.3,41.72,20818.28,7078.22,0.34,2.95,14.13,195.35,2.95
Amazon,Lightning_Sale,2025-08-13,Asia-Pacific,Mobile,New Customers,Conversions,110603,89526,1.24,3687,3.33,1.32,44.0,4866.84,7006,6.33,0.69,1123,30.46,36.76,41281.48,15274.15,0.37,8.48,4.33,748.22,8.48
Amazon,Lightning_Sale,2025-08-14,Asia-Pacific,Mobile,New Customers,Conversions,157608,96439,1.63,8833,5.6,0.28,15.69,2473.24,6879,4.36,0.36,1169,13.23,41.33,48314.77,25123.68,0.52,19.54,2.12,1853.5,19.54
Amazon,Lightning_Sale,2025-08-15,Europe,Mobile,High-Value Customers,Awareness,170943,164259,1.04,4266,2.5,1.2,29.95,5119.2,4931,2.88,1.04,849,19.9,29.6,25130.4,12816.5,0.51,4.91,6.03,390.9,4.91
Amazon,Lightning_Sale,2025-08-16,Asia-Pacific,Mobile,Returning Customers,Traffic,211627,140009,1.51,3577,1.69,1.49,25.18,5329.73,1063,0.5,5.01,904,25.27,47.4,42849.6,11569.39,0.27,8.04,5.9,703.97,8.04
Amazon,Lightning_Sale,2025-08-17,India,Tablet,New Customers,Retention,264277,182826,1.45,5143,1.95,1.08,21.02,5554.44,3677,1.39,1.51,1177,22.89,34.62,40747.74,21188.82,0.52,7.34,4.72,633.61,7.34
Amazon,Lightning_Sale,2025-08-18,Asia-Pacific,Desktop,Returning Customers,Awareness,247860,149486,1.66,4133,1.67,1.06,17.68,4380.98,3900,1.57,1.12,659,15.94,28.61,18853.99,9427.0,0.5,4.3,6.65,330.36,4.3
Amazon,Lightning_Sale,2025-08-19,Asia-Pacific,Mobile,New Customers,Traffic,272684,191256,1.43,4253,1.56,1.36,21.21,5784.08,6052,2.22,0.96,334,7.85,24.54,8196.36,3688.36,0.45,1.42,17.32,41.71,1.42
Amazon,Lightning_Sale,2025-08-20,Asia-Pacific,Mobile,Returning Customers,Retention,261740,199251,1.31,7669,2.93,1.39,40.73,10659.91,2496,0.95,4.27,1106,14.42,40.41,44693.46,21899.8,0.49,4.19,9.64,319.27,4.19
Amazon,Lightning_Sale,2025-08-21,North America,Mobile,New Customers,Awareness,199632,196448,1.02,6283,3.15,0.98,30.84,6157.34,2920,1.46,2.11,522,8.31,34.54,18029.88,8654.34,0.48,2.93,11.8,192.82,2.93
Amazon,Lightning_Sale,2025-08-22,India,Tablet,Returning Customers,Awareness,139543,104416,1.34,6449,4.62,1.42,65.63,9157.58,2597,1.86,3.53,584,9.06,17.42,10173.28,4171.04,0.41,1.11,15.68,11.09,1.11
Amazon,Lightning_Sale,2025-08-23,North America,Tablet,High-Value Customers,Retention,266939,213964,1.25,4411,1.65,1.49,24.62,6572.39,7899,2.96,0.83,328,7.44,35.94,11788.32,6247.81,0.53,1.79,20.04,79.36,1.79
Amazon,Lightning_Sale,2025-08-24,Europe,Tablet,New Customers,Conversions,232675,221297,1.05,2173,0.93,0.72,6.72,1564.56,9447,4.06,0.17,387,17.81,25.03,9686.61,3390.31,0.35,6.19,4.04,519.13,6.19
Amazon,Lightning_Sale,2025-08-25,Europe,Tablet,High-Value Customers,Conversions,172799,114386,1.51,3965,2.29,1.14,26.16,4520.1,2462,1.42,1.84,1066,26.89,32.59,34740.94,17023.06,0.49,7.69,4.24,668.59,7.69
Amazon,Lightning_Sale,2025-08-26,Asia-Pacific,Mobile,Returning Customers,Conversions,276856,215717,1.28,8241,2.98,0.98,29.17,8076.18,3736,1.35,2.16,1119,13.58,49.9,55838.1,18984.95,0.34,6.91,7.22,591.39,6.91
Amazon,Lightning_Sale,2025-08-27,Asia-Pacific,Tablet,New Customers,Awareness,285831,253105,1.13,5406,1.89,1.44,27.24,7784.64,7219,2.53,1.08,352,6.51,38.29,13478.08,6873.82,0.51,1.73,22.12,73.14,1.73
Amazon,Lightning_Sale,2025-08-28,India,Mobile,Returning Customers,Retention,91137,61090,1.49,4302,4.72,1.05,49.56,4517.1,10055,11.03,0.45,1178,27.38,17.43,20532.54,6981.06,0.34,4.55,3.83,354.55,4.55
Amazon,Lightning_Sale,2025-08-29,Europe,Mobile,High-Value Customers,Awareness,162909,140406,1.16,4201,2.58,0.89,22.95,3738.89,5525,3.39,0.68,1084,25.8,33.85,36693.4,16512.03,0.45,9.81,3.45,881.4,9.81
Amazon,Lightning_Sale,2025-08-30,Europe,Desktop,New Customers,Retention,274654,248043,1.11,5581,2.03,1.1,22.35,6139.1,7895,2.87,0.78,137,2.45,25.82,3537.34,1521.06,0.43,0.58,44.81,-42.38,0.58
Amazon,Lightning_Sale,2025-08-31,Asia-Pacific,Desktop,Returning Customers,Conversions,110769,96388,1.15,3592,3.24,0.26,8.43,933.92,8311,7.5,0.11,630,17.54,20.03,12618.9,3911.86,0.31,13.51,1.48,1251.18,13.51
Amazon,Lightning_Sale,2025-09-01,India,Tablet,High-Value Customers,Conversions,207108,156062,1.33,5489,2.65,1.38,36.57,7574.82,7346,3.55,1.03,215,3.92,24.6,5289.0,1692.48,0.32,0.7,35.23,-30.18,0.7
Amazon,Lightning_Sale,2025-09-02,North America,Desktop,High-Value Customers,Conversions,167212,105234,1.59,2306,1.38,0.64,8.83,1475.84,4817,2.88,0.31,387,16.78,49.54,19171.98,6901.91,0.36,12.99,3.81,1199.06,12.99
Amazon,Lightning_Sale,2025-09-03,India,Desktop,New Customers,Retention,193589,184217,1.05,3277,1.69,1.47,24.88,4817.19,6507,3.36,0.74,125,3.81,40.2,5025.0,1809.0,0.36,1.04,38.54,4.31,1.04
Amazon,Lightning_Sale,2025-09-04,Asia-Pacific,Tablet,High-Value Customers,Conversions,128963,90741,1.42,3608,2.8,0.84,23.5,3030.72,2307,1.79,1.31,297,8.23,17.81,5289.57,2433.2,0.46,1.75,10.2,74.53,1.75
Amazon,Lightning_Sale,2025-09-05,Asia-Pacific,Tablet,New Customers,Traffic,85328,62843,1.36,2384,2.79,1.04,29.06,2479.36,7800,9.14,0.32,697,29.24,18.22,12699.34,5079.74,0.4,5.12,3.56,412.2,5.12
Amazon,Lightning_Sale,2025-09-06,Asia-Pacific,Desktop,High-Value Customers,Traffic,261552,172031,1.52,5883,2.25,1.33,29.92,7824.39,4735,1.81,1.65,916,15.57,46.48,42575.68,21713.6,0.51,5.44,8.54,444.14,5.44
Amazon,Lightning_Sale,2025-09-07,Europe,Desktop,High-Value Customers,Conversions,174142,130933,1.33,3088,1.77,0.75,13.3,2316.0,6635,3.81,0.35,153,4.95,49.04,7503.12,3901.62,0.52,3.24,15.14,223.97,3.24
Amazon,Lightning_Sale,2025-09-08,Asia-Pacific,Tablet,Returning Customers,Traffic,258815,237111,1.09,6675,2.58,0.8,20.63,5340.0,7795,3.01,0.69,682,10.22,25.92,17677.44,5303.23,0.3,3.31,7.83,231.04,3.31
Amazon,Lightning_Sale,2025-09-09,North America,Tablet,Returning Customers,Awareness,253049,208060,1.22,8657,3.42,0.53,18.13,4588.21,8524,3.37,0.54,1037,11.98,16.73,17349.01,9368.47,0.54,3.78,4.42,278.12,3.78
Amazon,Lightning_Sale,2025-09-10,India,Desktop,New Customers,Conversions,163779,121756,1.35,8167,4.99,1.2,59.84,9800.4,2180,1.33,4.5,388,4.75,36.67,14227.96,6118.02,0.43,1.45,25.26,45.18,1.45
Amazon,Lightning_Sale,2025-09-11,North America,Desktop,Returning Customers,Traffic,158651,156422,1.01,8529,5.38,0.61,32.79,5202.69,5450,3.44,0.95,514,6.03,18.81,9668.34,3673.97,0.38,1.86,10.12,85.83,1.86
Amazon,Lightning_Sale,2025-09-12,Europe,Desktop,New Customers,Conversions,129543,79938,1.62,5828,4.5,1.27,57.14,7401.56,6124,4.73,1.21,261,4.48,45.1,11771.1,4943.86,0.42,1.59,28.36,59.04,1.59
Amazon,Lightning_Sale,2025-09-13,Europe,Tablet,Returning Customers,Conversions,178195,157131,1.13,2571,1.44,0.33,4.76,848.43,1442,0.81,0.59,1150,44.73,31.4,36110.0,19138.3,0.53,42.56,0.74,4156.1,42.56
Amazon,Lightning_Sale,2025-09-14,Asia-Pacific,Desktop,New Customers,Retention,215580,180639,1.19,5429,2.52,0.9,22.66,4886.1,2105,0.98,2.32,1195,22.01,27.13,32420.35,13616.55,0.42,6.64,4.09,563.52,6.64
Amazon,Lightning_Sale,2025-09-15,Asia-Pacific,Tablet,Returning Customers,Retention,279926,177919,1.57,5957,2.13,1.07,22.77,6373.99,8145,2.91,0.78,303,5.09,44.32,13428.96,4565.85,0.34,2.11,21.04,110.68,2.11
Amazon,Lightning_Sale,2025-09-16,Europe,Tablet,High-Value Customers,Awareness,141814,131927,1.07,2185,1.54,0.67,10.32,1463.95,10351,7.3,0.14,529,24.21,46.08,24376.32,7556.66,0.31,16.65,2.77,1565.11,16.65
Amazon,Lightning_Sale,2025-09-17,Europe,Tablet,New Customers,Traffic,251309,224540,1.12,3429,1.36,0.67,9.14,2297.43,3833,1.53,0.6,806,23.51,18.42,14846.52,4008.56,0.27,6.46,2.85,546.22,6.46
Amazon,Lightning_Sale,2025-09-18,North America,Mobile,Returning Customers,Awareness,278962,186209,1.5,5745,2.06,1.12,23.07,6434.4,3721,1.33,1.73,718,12.5,24.57,17641.26,8291.39,0.47,2.74,8.96,174.17,2.74
Amazon,Lightning_Sale,2025-09-19,Asia-Pacific,Mobile,High-Value Customers,Retention,265966,260633,1.02,4894,1.84,0.7,12.88,3425.8,9927,3.73,0.35,194,3.96,28.27,5484.38,3016.41,0.55,1.6,17.66,60.09,1.6
Amazon,Lightning_Sale,2025-09-20,North America,Desktop,High-Value Customers,Retention,294695,210300,1.4,5192,1.76,1.39,24.49,7216.88,4993,1.69,1.45,278,5.35,40.92,11375.76,4777.82,0.42,1.58,25.96,57.63,1.58
Amazon,Lightning_Sale,2025-09-21,North America,Mobile,New Customers,Traffic,202494,176563,1.15,8431,4.16,1.24,51.63,10454.44,7907,3.9,1.32,1043,12.37,15.43,16093.49,6437.4,0.4,1.54,10.02,53.94,1.54
Amazon,Lightning_Sale,2025-09-22,Asia-Pacific,Mobile,High-Value Customers,Conversions,80904,49928,1.62,1944,2.4,1.33,31.96,2585.52,2300,2.84,1.12,336,17.28,27.57,9263.52,4353.85,0.47,3.58,7.7,258.28,3.58
Amazon,Lightning_Sale,2025-09-23,Europe,Desktop,New Customers,Traffic,113275,98507,1.15,7778,6.87,0.88,60.42,6844.64,3533,3.12,1.94,313,4.02,40.75,12754.75,3316.24,0.26,1.86,21.87,86.35,1.86
Amazon,Lightning_Sale,2025-09-24,North America,Mobile,Returning Customers,Conversions,185287,126705,1.46,7228,3.9,0.46,17.94,3324.88,5906,3.19,0.56,709,9.81,21.25,15066.25,4821.2,0.32,4.53,4.69,353.14,4.53
Amazon,Lightning_Sale,2025-09-25,North America,Mobile,High-Value Customers,Traffic,165681,158262,1.05,7658,4.62,0.93,42.99,7121.94,10324,6.23,0.69,293,3.83,43.02,12604.86,3151.22,0.25,1.77,24.31,76.99,1.77
Amazon,Lightning_Sale,2025-09-26,North America,Tablet,High-Value Customers,Conversions,221723,169065,1.31,6622,2.99,1.22,36.44,8078.84,6042,2.73,1.34,214,3.23,40.36,8637.04,2332.0,0.27,1.07,37.75,6.91,1.07
Amazon,Lightning_Sale,2025-09-27,Asia-Pacific,Mobile,New Customers,Conversions,131433,110523,1.19,2070,1.57,0.99,15.59,2049.3,8627,6.56,0.24,656,31.69,34.04,22330.24,7368.98,0.33,10.9,3.12,989.65,10.9
Amazon,Lightning_Sale,2025-09-28,North America,Tablet,High-Value Customers,Conversions,273117,259726,1.05,2311,0.85,0.87,7.36,2010.57,8154,2.99,0.25,195,8.44,21.26,4145.7,1533.91,0.37,2.06,10.31,106.2,2.06
Amazon,Back_to_School,2025-06-01,Asia-Pacific,Desktop,Returning Customers,Awareness,201447,129173,1.56,7002,3.48,0.69,23.98,4831.38,6506,3.23,0.74,395,5.64,30.9,12205.5,4760.15,0.39,2.53,12.23,152.63,2.53
Amazon,Back_to_School,2025-06-02,Europe,Mobile,Returning Customers,Traffic,122830,96770,1.27,4767,3.88,0.86,33.38,4099.62,9683,7.88,0.42,458,9.61,17.01,7790.58,2259.27,0.29,1.9,8.95,90.03,1.9
Amazon,Back_to_School,2025-06-03,India,Mobile,High-Value Customers,Awareness,151372,123949,1.22,3870,2.56,1.17,29.91,4527.9,2280,1.51,1.99,1062,27.44,16.61,17639.82,8290.72,0.47,3.9,4.26,289.58,3.9
Amazon,Back_to_School,2025-06-04,India,Desktop,High-Value Customers,Traffic,261671,217927,1.2,6770,2.59,0.45,11.64,3046.5,5996,2.29,0.51,755,11.15,16.19,12223.45,6722.9,0.55,4.01,4.04,301.23,4.01
Amazon,Back_to_School,2025-06-05,India,Tablet,High-Value Customers,Awareness,124814,122455,1.02,2599,2.08,0.81,16.87,2105.19,9381,7.52,0.22,270,10.39,28.51,7697.7,2617.22,0.34,3.66,7.8,265.65,3.66
Amazon,Back_to_School,2025-06-06,North America,Desktop,Returning Customers,Traffic,131873,121754,1.08,7366,5.59,1.08,60.33,7955.28,5309,4.03,1.5,105,1.43,46.43,4875.15,2632.58,0.54,0.61,75.76,-38.72,0.61
Amazon,Back_to_School,2025-06-07,North America,Desktop,New Customers,Awareness,276633,190387,1.45,2894,1.05,0.72,7.53,2083.68,1052,0.38,1.98,920,31.79,44.29,40746.8,17113.66,0.42,19.56,2.26,1855.52,19.56
Amazon,Back_to_School,2025-06-08,India,Mobile,High-Value Customers,Conversions,121038,88930,1.36,7885,6.51,1.43,93.16,11275.55,11447,9.46,0.99,131,1.66,24.12,3159.72,1011.11,0.32,0.28,86.07,-71.98,0.28
